subcategory,rank_in_subcategory,percentile_in_subcategory,Source title,tier,Publisher,SJR,impact_index,cluster_raw
Anthropology,199,74.61538461538461,eTropic,D: Acceptable,James Cook University,0.416,3.1506360718107245,4
Anthropology,199,74.61538461538461,Society Register,D: Acceptable,Uniwersytet im. Adama Mickiewicza w Poznaniu,0.416,3.1506360718107245,4
Anthropology,200,74.48717948717949,Dynamics of Asymmetric Conflict: Pathways toward Terrorism and Genocide,D: Acceptable,Taylor & Francis,0.415,3.13874687908691,4
Anthropology,201,74.35897435897436,European Journal of Cultural and Political Sociology,D: Acceptable,Taylor & Francis,0.412,3.1030793009154682,4
Anthropology,202,74.23076923076923,Culture and Evolution,D: Acceptable,Akademiai Kiado,0.408,3.055522530020212,4
Anthropology,203,74.1025641025641,Journal of Eastern African Studies,D: Acceptable,Taylor & Francis,0.405,3.0198549518487696,4
Anthropology,204,73.97435897435898,Journal of Latin American and Caribbean Anthropology,D: Acceptable,John Wiley & Sons,0.404,3.0079657591249553,4
Anthropology,205,73.84615384615385,Middle East Critique,D: Acceptable,Taylor & Francis,0.403,2.9960765664011415,4
Anthropology,205,73.84615384615385,Acta Geographica Slovenica,D: Acceptable,"ZRC SAZU, Zalozba ZRC",0.403,2.9960765664011415,4
Anthropology,206,73.71794871794873,Journal of Global Buddhism,D: Acceptable,University of Lucerne,0.402,2.9841873736773277,4
Anthropology,206,73.71794871794873,Archaeology in Oceania,D: Acceptable,John Wiley & Sons,0.402,2.9841873736773277,4
Anthropology,207,73.58974358974359,Contemporary Islam,D: Acceptable,Springer Nature,0.401,2.9722981809535134,4
Anthropology,208,73.46153846153847,Regional Statistics,D: Acceptable,Hungarian Central Statistical Office,0.4,2.9604089882296996,4
Anthropology,209,73.33333333333334,Journal of Intercultural Studies,D: Acceptable,Taylor & Francis,0.399,2.9485197955058857,4
Anthropology,210,73.2051282051282,Contemporary Jewry,D: Acceptable,Springer Nature,0.398,2.9366306027820714,4
Anthropology,210,73.2051282051282,Munibe Antropologia-Arkeologia,D: Acceptable,Sociedad de Ciencias Aranzadi Research Centre,0.398,2.9366306027820714,4
Anthropology,210,73.2051282051282,"Training, Language and Culture",D: Acceptable,RUDN University,0.398,2.9366306027820714,4
Anthropology,211,73.07692307692308,Etnografia,D: Acceptable,"Peter the Great Museum of Anthropology and Ethnography (Kunstkamera), Russian Academy of Sciences",0.396,2.9128522173344433,4
Anthropology,211,73.07692307692308,Migraciones,D: Acceptable,Universidad Pontificia Comillas de Madrid,0.396,2.9128522173344433,4
Anthropology,212,72.94871794871796,Gesture,D: Acceptable,John Benjamins Publishing Company,0.394,2.889073831886815,4
Anthropology,213,72.82051282051283,Journal for Multicultural Education,D: Acceptable,Emerald Publishing,0.393,2.8771846391630014,4
Anthropology,214,72.69230769230771,MedieKultur,D: Acceptable,Society of Media Researchers In Denmark,0.392,2.865295446439187,4
Anthropology,214,72.69230769230771,Journal of Culture and Values in Education,D: Acceptable,OpenED Network,0.392,2.865295446439187,4
Anthropology,215,72.564102564102555,Baltic Region,D: Acceptable,Immanuel Kant Baltic Federal University,0.39,2.841517060991559,4
Anthropology,215,72.564102564102555,Journal of Contemporary East Asia Studies,D: Acceptable,Taylor & Francis,0.39,2.841517060991559,4
Anthropology,215,72.564102564102555,International Journal of Cultural Property,D: Acceptable,Cambridge University Press,0.39,2.841517060991559,4
Anthropology,216,72.43589743589743,Journal of African Cultural Studies,D: Acceptable,Taylor & Francis,0.389,2.829627868267745,4
Anthropology,217,72.3076923076923,Millennial Asia,D: Acceptable,SAGE,0.388,2.817738675543931,4
Anthropology,217,72.3076923076923,Transforming Anthropology,D: Acceptable,University of Chicago Press,0.388,2.817738675543931,4
Anthropology,218,72.17948717948718,Oriental Studies,D: Acceptable,Kalmyk Scientific Centre of Russian Academy of Sciences,0.385,2.782071097372489,4
Anthropology,219,72.05128205128204,"Vestnik Sankt-Peterburgskogo Universiteta, Filosofiia i Konfliktologiia",D: Acceptable,Saint Petersburg State University,0.383,2.7582927119248604,4
Anthropology,220,71.92307692307692,Interiority,D: Acceptable,"Faculty of Engineering, Universitas Indonesia",0.382,2.7464035192010465,4
Anthropology,221,71.7948717948718,Creative Industries Journal,D: Acceptable,Taylor & Francis,0.38,2.7226251337534184,4
Anthropology,221,71.7948717948718,Russia in Global Affairs,D: Acceptable,Foreign Policy Research Foundation,0.38,2.7226251337534184,4
Anthropology,222,71.66666666666667,Culture and Psychology,D: Acceptable,SAGE,0.378,2.6988467483057903,4
Anthropology,223,71.53846153846153,Estudios Fronterizos,D: Acceptable,Universidad Autonoma de Baja California,0.377,2.686957555581976,4
Anthropology,224,71.41025641025641,Popular Music,D: Acceptable,Cambridge University Press,0.376,2.675068362858162,4
Anthropology,225,71.28205128205128,Journal of Material Culture,D: Acceptable,SAGE,0.375,2.6631791701343484,4
Anthropology,225,71.28205128205128,Geographica Helvetica,D: Acceptable,Copernicus Publications,0.375,2.6631791701343484,4
Anthropology,225,71.28205128205128,South Asian Diaspora,D: Acceptable,Taylor & Francis,0.375,2.6631791701343484,4
Anthropology,225,71.28205128205128,"Cultura, Lenguaje y Representacion",D: Acceptable,Universitat Jaume I,0.375,2.6631791701343484,4
Anthropology,226,71.15384615384616,Signs and Society,D: Acceptable,Cambridge University Press,0.374,2.6512899774105336,4
Anthropology,227,71.02564102564102,East Asian Pragmatics,D: Acceptable,Equinox Publishing Ltd,0.373,2.63940078468672,4
Anthropology,228,70.89743589743588,Nordic Journal of Migration Research,D: Acceptable,Helsinki University Press,0.372,2.627511591962906,4
Anthropology,228,70.89743589743588,Conflict and Society,D: Acceptable,Berghahn,0.372,2.627511591962906,4
Anthropology,229,70.76923076923076,Oceania,D: Acceptable,John Wiley & Sons,0.371,2.6156223992390917,4
Anthropology,230,70.64102564102564,Journal of Cognition and Culture,D: Acceptable,Brill,0.37,2.603733206515278,4
Anthropology,230,70.64102564102564,Studies in Agricultural Economics,D: Acceptable,NAIK Research Institute of Agricultural Economics,0.37,2.603733206515278,4
Anthropology,231,70.51282051282051,Journal of Al-Tamaddun,D: Acceptable,"Academy of Islamic Studies, Dept of Islamic History and Civilization, University of Malaya",0.368,2.5799548210676497,4
Anthropology,231,70.51282051282051,DiGeSt - Journal of Diversity and Gender Studies,D: Acceptable,Universiteit Gent,0.368,2.5799548210676497,4
Anthropology,232,70.38461538461537,Critique of Anthropology,D: Acceptable,SAGE,0.367,2.5680656283438354,4
Anthropology,232,70.38461538461537,Journal for Cultural Research,D: Acceptable,Taylor & Francis,0.367,2.5680656283438354,4
Anthropology,233,70.25641025641025,Social Compass,D: Acceptable,SAGE,0.365,2.5442872428962073,4
Anthropology,233,70.25641025641025,International Indigenous Policy Journal,D: Acceptable,Scholarship at Western,0.365,2.5442872428962073,4
Anthropology,233,70.25641025641025,Biodemography and Social Biology,D: Acceptable,Taylor & Francis,0.365,2.5442872428962073,4
Anthropology,233,70.25641025641025,HAHR - Hispanic American Historical Review,D: Acceptable,Duke University Press,0.365,2.5442872428962073,4
Anthropology,234,70.12820512820512,Contemporary British History,D: Acceptable,Taylor & Francis,0.364,2.532398050172393,4
Anthropology,234,70.12820512820512,Malaysian Journal of Learning and Instruction,D: Acceptable,Universiti Utara Malaysia Press,0.364,2.532398050172393,4
Anthropology,234,70.12820512820512,Designs for Learning,D: Acceptable,Stockholm University Press,0.364,2.532398050172393,4
Anthropology,234,70.12820512820512,Apunts. Educacion Fisica y Deportes,D: Acceptable,Instituto Nacional de Educacion Fisica de Cataluna,0.364,2.532398050172393,4
Anthropology,235,70,Intercultural Education,D: Acceptable,Taylor & Francis,0.363,2.520508857448579,4
Anthropology,236,69.87179487179486,"World Journal of Entrepreneurship, Management and Sustainable Development",D: Acceptable,World Association for Sustainable Development,0.362,2.5086196647247654,4
Anthropology,236,69.87179487179486,Camera Praehistorica,D: Acceptable,"Peter the Great Museum of Anthropology and Ethnography (Kunstkamera), Russian Academy of Sciences",0.362,2.5086196647247654,4
Anthropology,236,69.87179487179486,Revista de Comunicacion,D: Acceptable,University of Piura,0.362,2.5086196647247654,4
Anthropology,237,69.74358974358974,Political Anthropological Research on International Social Sciences,D: Acceptable,Brill,0.361,2.496730472000951,4
Anthropology,238,69.61538461538461,"Food, Culture and Society",D: Acceptable,Taylor & Francis,0.359,2.472952086553323,4
Anthropology,239,69.48717948717949,Forensic Anthropology,D: Acceptable,University of Florida Press,0.358,2.461062893829509,4
Anthropology,239,69.48717948717949,Journal of ASEAN Studies,D: Acceptable,Bina Nusantara University,0.358,2.461062893829509,4
Anthropology,239,69.48717948717949,Thesis Eleven,D: Acceptable,SAGE,0.358,2.461062893829509,4
Anthropology,240,69.35897435897435,Stratum Plus,D: Acceptable,High Anthropological School University,0.357,2.449173701105695,4
Anthropology,240,69.35897435897435,"Physical Culture and Sport, Studies and Research",D: Acceptable,Walter de Gruyter,0.357,2.449173701105695,4
Anthropology,241,69.23076923076923,HAU: Journal of Ethnographic Theory,D: Acceptable,University of Chicago Press,0.355,2.4253953156580668,4
Anthropology,241,69.23076923076923,Ethnomusicology,D: Acceptable,Society for Ethnomusicology,0.355,2.4253953156580668,4
Anthropology,242,69.1025641025641,International Journal of Tourism Anthropology,D: Acceptable,Inderscience Publishers,0.354,2.4135061229342525,4
Anthropology,242,69.1025641025641,African Studies Review,D: Acceptable,Cambridge University Press,0.354,2.4135061229342525,4
Anthropology,243,68.97435897435898,Anthropozoologica,D: Acceptable,Museum National d'Histoire Naturelle,0.353,2.4016169302104386,4
Anthropology,244,68.84615384615384,Estudios Sobre el Mensaje Periodistico,D: Acceptable,Universidad Complutense Madrid,0.352,2.389727737486625,4
Anthropology,244,68.84615384615384,Journal of Ethnic and Cultural Studies,D: Acceptable,Florida Gulf Coast University,0.352,2.389727737486625,4
Anthropology,245,68.71794871794872,Social Text,D: Acceptable,Duke University Press,0.351,2.3778385447628105,4
Anthropology,245,68.71794871794872,Japan Forum,D: Acceptable,Taylor & Francis,0.351,2.3778385447628105,4
Anthropology,246,68.58974358974359,Hungarian Geographical Bulletin,D: Acceptable,"Hungarian Academy of Sciences, Geographical Research Institute",0.35,2.3659493520389963,4
Anthropology,246,68.58974358974359,Journal of Asian Studies,D: Acceptable,Duke University Press,0.35,2.3659493520389963,4
Anthropology,247,68.46153846153847,Revista Electronica Interuniversitaria de Formacion del Profesorado,D: Acceptable,Universidad de Murcia Servicio de Publicaciones,0.348,2.3421709665913686,4
Anthropology,247,68.46153846153847,Creativity Studies,D: Acceptable,Vilnius Gediminas Technical University,0.348,2.3421709665913686,4
Anthropology,247,68.46153846153847,Revista de Estudios Sociales,D: Acceptable,"Universidad de los Andes, Colombia",0.348,2.3421709665913686,4
Anthropology,248,68.33333333333333,Chungara,D: Acceptable,Universidad de Tarapaca,0.346,2.31839258114374,4
Anthropology,249,68.2051282051282,Mongolian Studies,D: Acceptable,Kalmyk Scientific Centre of Russian Academy of Sciences,0.341,2.2589466175246704,4
Anthropology,249,68.2051282051282,Multicultural Perspectives,D: Acceptable,Taylor & Francis,0.341,2.2589466175246704,4
Anthropology,249,68.2051282051282,American Quarterly,D: Acceptable,Johns Hopkins University Press,0.341,2.2589466175246704,4
Anthropology,250,68.07692307692308,Revista de Artes Marciales Asiaticas,D: Acceptable,Universidad de Leon,0.34,2.2470574248008566,4
Anthropology,250,68.07692307692308,Modern and Contemporary France,D: Acceptable,Taylor & Francis,0.34,2.2470574248008566,4
Anthropology,251,67.94871794871796,Zygon,D: Acceptable,Open Library of Humanities,0.339,2.2351682320770427,4
Anthropology,252,67.82051282051282,Retos,D: Acceptable,Federacion Espanola de Docentes de Educacion Fisica,0.338,2.223279039353228,4
Anthropology,253,67.6923076923077,"Culture, Agriculture, Food and Environment",D: Acceptable,John Wiley & Sons,0.337,2.211389846629414,4
Anthropology,254,67.56410256410257,"Vestnik Novosibirskogo Gosudarstvennogo Universiteta, Seriya: Istoriya, Filologiya",D: Acceptable,Novosibirsk State Technical University,0.335,2.187611461181786,4
Anthropology,254,67.56410256410257,Arethusa,D: Acceptable,Johns Hopkins University Press,0.335,2.187611461181786,4
Anthropology,255,67.435897435897445,Childhood in the Past,D: Acceptable,Taylor & Francis,0.334,2.1757222684579722,4
Anthropology,256,67.3076923076923,Food and Foodways,D: Acceptable,Taylor & Francis,0.333,2.163833075734158,4
Anthropology,257,67.17948717948718,"Sikh Formations: Religion, Culture, Theory",D: Acceptable,Taylor & Francis,0.332,2.151943883010344,4
Anthropology,257,67.17948717948718,KIVA,D: Acceptable,Taylor & Francis,0.332,2.151943883010344,4
Anthropology,258,67.05128205128206,Multicultural Education Review,D: Acceptable,Taylor & Francis,0.33,2.128165497562716,4
Anthropology,258,67.05128205128206,Anthropology of Work Review,D: Acceptable,John Wiley & Sons,0.33,2.128165497562716,4
Anthropology,259,66.92307692307693,African Identities,D: Acceptable,Taylor & Francis,0.329,2.1162763048389017,4
Anthropology,259,66.92307692307693,Ethnoarchaeology,D: Acceptable,Taylor & Francis,0.329,2.1162763048389017,4
Anthropology,259,66.92307692307693,Iconos,D: Acceptable,FLACSO Ecuador,0.329,2.1162763048389017,4
Anthropology,259,66.92307692307693,"Review of Education, Pedagogy, and Cultural Studies",D: Acceptable,Taylor & Francis,0.329,2.1162763048389017,4
Anthropology,260,66.7948717948718,Forum for World Literature Studies,D: Acceptable,Knowledge Hub Publishing Company Limited (Hong Kong),0.328,2.1043871121150874,4
Anthropology,261,66.66666666666667,Senses and Society,D: Acceptable,Taylor & Francis,0.327,2.0924979193912736,4
Anthropology,262,66.53846153846155,Social Anthropology,D: Acceptable,Berghahn,0.326,2.0806087266674598,4
Anthropology,262,66.53846153846155,International Journal of Play,D: Acceptable,Taylor & Francis,0.326,2.0806087266674598,4
Anthropology,263,66.41025641025642,South Asia: Journal of South Asia Studies,D: Acceptable,Taylor & Francis,0.325,2.0687195339436455,4
Anthropology,264,66.28205128205128,Ethos,D: Acceptable,John Wiley & Sons,0.323,2.0449411484960174,4
Anthropology,265,66.15384615384615,Journal of Intercultural Communication Research,D: Acceptable,Taylor & Francis,0.32,2.009273570324575,4
Anthropology,266,66.02564102564102,Journal of Black Studies,D: Acceptable,SAGE,0.319,1.9973843776007612,4
Anthropology,266,66.02564102564102,Public Anthropologist,D: Acceptable,Brill,0.319,1.9973843776007612,4
Anthropology,267,65.8974358974359,Transactions of the Royal Society of South Australia,D: Acceptable,Taylor & Francis,0.313,1.9260492212578768,4
Anthropology,267,65.8974358974359,Journal of Population and Social Studies,D: Acceptable,"Mahidol University, Institute for Population and Social Research",0.313,1.9260492212578768,4
Anthropology,267,65.8974358974359,Anthropology in Action,D: Acceptable,Berghahn,0.313,1.9260492212578768,4
Anthropology,267,65.8974358974359,Settler Colonial Studies,D: Acceptable,Taylor & Francis,0.313,1.9260492212578768,4
Anthropology,267,65.8974358974359,Journal of African Diaspora Archaeology and Heritage,D: Acceptable,Taylor & Francis,0.313,1.9260492212578768,4
Anthropology,267,65.8974358974359,China Perspectives,D: Acceptable,French Centre for Research on Contemporary China,0.313,1.9260492212578768,4
Anthropology,268,65.76923076923077,Comparative Southeast European Studies,D: Acceptable,Walter de Gruyter,0.312,1.9141600285340628,4
Anthropology,268,65.76923076923077,Speculum,D: Acceptable,University of Chicago Press,0.312,1.9141600285340628,4
